2270,lydian_tri.scl,lydian tri,7,"""Schlesinger's Lydian Harmonia in the first trichromatic genus"""
2271,lydian_tri2.scl,lydian tri2,7,"""Schlesinger's Lydian Harmonia in the second trichromatic genus"""
2272,machine_lf.scl,machine lf,11,"""Mike 11:9:7:4 Lesfip scale"""
2273,madagascar19.scl,madagascar19,19,"""Madagascar[19] (19&53&58) hobbit in 313-tET tuning"""
2274,madenda-sejati.scl,madenda-sejati,5,"""Sorog madenda sejati, Sunda"""
2275,madimba.scl,madimba,5,"""Madimba from Luba/Lulua tuning. 1/1=132 Hz, Tracey TR-35 A-3,4"""
2276,magic16septimage.scl,magic16septimage,16,"""Magic[16] in regular Septimage tuning"""
2277,magic16terzbirat.scl,magic16terzbirat,16,"""Magic[16] in regular Terzbirat tuning"""
2278,magic19trans37.scl,magic19trans37,19,"""Magic-19 2.3.7 transversal"""
2279,magic19trans37ex.scl,magic19trans37ex,57,"""Extended Magic-19 2.3.7 transversal"""
2280,magic22trans37.scl,magic22trans37,22,"""Magic-22 2.3.7 transversal"""
2281,magic22trans37ex.scl,magic22trans37ex,66,"""Extended Magic-22 2.3.7 transversal"""
2282,mahur tetrachord 13-limit.scl,mahur tetrachord 13-limit,3,"""Mahur tetrachord 39:44:49:52"""
2283,mahur tetrachord 19-limit.scl,mahur tetrachord 19-limit,3,"""Mahur tetrachord 120:135:152:160"""
2284,maihingen.scl,maihingen,12,"""Tuning of the Baumeister organ in Maihingen (1737)"""
2285,majmin.scl,majmin,17,"""Malcolm & Marpurg 4 (Yamaha major & minor) mixed. Mersenne/Ban without D#"""
2286,major_clus.scl,major clus,12,"""Chalmers' Major Mode Cluster"""
2287,major_wing.scl,major wing,12,"""Chalmers' Major Wing with 7 major and 6 minor triads"""
2288,major_wing_lesfip.scl,major wing lesfip,12,"""Lesfip version of Chalmers' Major Wing, 7-limit, 15 cents"""
2289,makoyan.scl,makoyan,12,"""Makoyan's temperament (1999)"""
2290,malcolm.scl,malcolm,12,"""Alexander Malcolm's Monochord (1721), and C major in Yamaha synths, Wilkinson: Tuning In"""
2291,malcolm2.scl,malcolm2,12,"""Malcolm 2, differentially coherent"""
2292,malcolme.scl,malcolme,12,"""Most equal interval permutation of Malcolm's Monochord"""
2293,malcolme2.scl,malcolme2,12,"""Inverse most equal interval permutation of Malcolm's Monochord"""
2294,malcolms.scl,malcolms,12,"""Symmetrical version of Malcolm's Monochord and Riley's Albion scale. Also proposed by Hindemith in Unterweisung im Tonsatz"""
2295,malcolm_ap.scl,malcolm ap,12,"""Best approximations in mix of all ETs from 12-23 to Malcolm's Monochord"""
2296,malcolm_me.scl,malcolm me,7,"""Malcolm's Mid-East"""
2297,malerbi.scl,malerbi,12,"""Luigi Malerbi's well-temperament nr.1 (1794) (nr.2 = Young). Also Sievers"""
2298,malgache.scl,malgache,12,"""tuning from Madagascar"""
2299,malgache1.scl,malgache1,12,"""tuning from Madagascar"""
2300,malgache2.scl,malgache2,12,"""tuning from Madagascar"""
2301,malkauns.scl,malkauns,5,"""Raga Malkauns, inverse of prime_5.scl"""
2302,mambuti.scl,mambuti,8,"""African Mambuti Flutes (aerophone; vertical wooden; one note each)"""
2303,mandela.scl,mandela,14,"""One of the 195 other denizens of the dome of mandala, <14 23 36 40| weakly epimorphic"""
2304,mandelbaum5.scl,mandelbaum5,19,"""Mandelbaum's 5-limit 19-tone scale, kleismic detempered circle of minor thirds. Per.bl. 81/80 & 15625/15552"""
2305,mandelbaum7.scl,mandelbaum7,19,"""Mandelbaum's 7-limit 19-tone scale"""
2306,mandelbaum7keemun.scl,mandelbaum7keemun,19,"""Keemun Fokkerization of mandelbaum7.scl, Gene Ward Smith, TL 8-3-2012"""
2307,mander.scl,mander,12,"""John Pike Mander's Adlington-Hall organ tuning compiled by A.Sparschuh"""
2308,marimba1.scl,marimba1,17,"""Marimba of the Bakwese, SW Belgian Congo (Zaire). 1/1=140.5 Hz"""
2309,marimba2.scl,marimba2,17,"""Marimba of the Bakubu, S. Belgian Congo (Zaire). 1/1=141.5 Hz"""
2310,marimba3.scl,marimba3,10,"""Marimba from the Yakoma tribe, Zaire. 1/1=185.5 Hz"""
2311,marion.scl,marion,19,"""scale with two different ET step sizes"""
2312,marion1.scl,marion1,24,"""Marion's 7-limit Scale # 1"""
2313,marion10.scl,marion10,25,"""Marion's 7-limit Scale # 10"""
2314,marion15.scl,marion15,24,"""Marion's 7-limit Scale # 15"""
2315,marissing.scl,marissing,12,"""Peter van Marissing, just scale, Mens en Melodie, 1979"""
2316,marpurg-1.scl,marpurg-1,12,"""Other temperament by Marpurg, 3 fifths 1/3 Pyth. comma flat"""
2317,marpurg-a.scl,marpurg-a,12,"""Marpurg's temperament A, 1/12 and 1/6 Pyth. comma"""
2318,marpurg-b.scl,marpurg-b,12,"""Marpurg's temperament B, 1/12 and 1/6 Pyth. comma"""
2319,marpurg-c.scl,marpurg-c,12,"""Marpurg's temperament C, 1/12 and 1/6 Pyth. comma"""
2320,marpurg-d.scl,marpurg-d,12,"""Marpurg's temperament D, 1/12 and 1/6 Pyth. comma"""
2321,marpurg-e.scl,marpurg-e,12,"""Marpurg's temperament E, 1/12 and 1/6 Pyth. comma"""
2322,marpurg-g.scl,marpurg-g,12,"""Marpurg's temperament G, 1/5 Pyth. comma"""
2323,marpurg-t1.scl,marpurg-t1,12,"""Marpurg's temperament nr.1, Kirnbergersche Temperatur (1766). Also 12 Indian shrutis"""
2324,marpurg-t11.scl,marpurg-t11,12,"""Marpurg's temperament nr.11, 6 tempered fifths"""
2325,marpurg-t12.scl,marpurg-t12,12,"""Marpurg's temperament nr.12, 4 tempered fifths"""
2326,marpurg-t1a.scl,marpurg-t1a,12,"""Marpurg's temperament no. 1, 1/12 and 1/6 Pyth. comma"""
2327,marpurg-t2.scl,marpurg-t2,12,"""Marpurg's temperament nr.2, 2 tempered fifths, Neue Methode (1790)"""
2328,marpurg-t2a.scl,marpurg-t2a,12,"""Marpurg's temperament no. 2, 1/12 and 5/24 Pyth. comma"""
2329,marpurg-t3.scl,marpurg-t3,12,"""Marpurg's temperament nr.3, 2 tempered fifths"""
2330,marpurg-t4.scl,marpurg-t4,12,"""Marpurg's temperament nr.4, 2 tempered fifths"""
2331,marpurg-t5.scl,marpurg-t5,12,"""Marpurg's temperament nr.5, 2 tempered fifths"""
2332,marpurg-t7.scl,marpurg-t7,12,"""Marpurg's temperament nr.7, 3 tempered fifths"""
2333,marpurg-t8.scl,marpurg-t8,12,"""Marpurg's temperament nr.8, 4 tempered fifths"""
2334,marpurg-t9.scl,marpurg-t9,12,"""Marpurg's temperament nr.9, 4 tempered fifths"""
2335,marpurg.scl,marpurg,12,"""Marpurg, Versuch �ber die musikalische Temperatur (1776), p. 153"""
2336,marpurg1.scl,marpurg1,12,"""Marpurg's Monochord no.1 (1776)"""
2337,marpurg3.scl,marpurg3,12,"""Marpurg 3"""
2338,marsh.scl,marsh,12,"""John Marsh's meantone temperament (1809)"""
2339,marvbiz.scl,marvbiz,19,"""1/4 kleismic tempered marvel ""byzantine"" scale"""
2340,marvel10.scl,marvel10,10,"""Marvel[10] hobbit in 197-tET"""
2341,marvel11.scl,marvel11,11,"""Marvel[11] hobbit in 197-tET"""
2342,marvel12.scl,marvel12,12,"""Marvel[12] hobbit in 197-tET"""
2343,marvel19.scl,marvel19,19,"""Marvel[19] hobbit in 197-tET"""
2344,marvel22.scl,marvel22,22,"""Marvel[22] hobbit in 197-tET"""
2345,marvel22_11.scl,marvel22 11,22,"""Unidecimal Marvel[22] hobbit, minimax tuning, commas 225/224, 385/384, 540/539"""
2346,marvel9.scl,marvel9,9,"""Marvel[9] hobbit in 197-tET"""
2347,marveldene.scl,marveldene,12,"""BlueJI in 197-tET (= Duodene, etc, in 197-tET)"""
2348,maunder1.scl,maunder1,12,"""Richard Maunder Bach temperament I (2005), also Daniel Jencka"""
2349,maunder2.scl,maunder2,12,"""Richard Maunder Bach temperament II (2005)"""
2350,mavila12.scl,mavila12,12,"""A 12-note mavila scale (for warping meantone-based music), 5-limit TOP"""
2351,mavila9.scl,mavila9,9,"""Mavila-9 in 5-limit TOP tuning"""
2352,mavlim1.scl,mavlim1,9,"""First 27/25&135/128 scale"""
2353,mavsynch16.scl,mavsynch16,16,"""Mavila[16] in meta (brat=-1) tuning, fifth satisfies f^4 + f^3 - 8 = 0"""
2354,mavsynch7.scl,mavsynch7,7,"""Mavila[7] in meta (brat=-1) tuning, fifth satisfies f^4 + f^3 - 8 = 0"""
2355,mbira_banda.scl,mbira banda,7,"""Mubayiwa Bandambira's tuning of keys R2-R9 from Berliner: The soul of mbira."""
2356,mbira_banda2.scl,mbira banda2,21,"""Mubayiwa Bandambira's Mbira DzaVadzimu tuning B1=114 Hz"""
2357,mbira_budongo.scl,mbira budongo,5,"""Mbira budongo from Soga. 1/1=328 Hz, Tracey TR-140 A-6"""
2358,mbira_budongo2.scl,mbira budongo2,5,"""Mbira budongo from Soga. 1/1=260 Hz, Tracey TR-141 A-1,2"""
2359,mbira_chilimba.scl,mbira chilimba,7,"""Mbira chilimba from Bemba. 1/1=228 Hz, Tracey TR-182 B-7"""
2360,mbira_chisanzhi.scl,mbira chisanzhi,6,"""Mbira chisanzhi from Luchazi. 1/1=256 Hz, Tracey TR-184 B-4,5"""
2361,mbira_chisanzhi2.scl,mbira chisanzhi2,7,"""Mbira chisanzhi from Lunda. 1/1=212 Hz, Tracey TR-179 B-5,6"""
2362,mbira_chisanzhi3.scl,mbira chisanzhi3,6,"""Mbira chisanzhi from Luba. 1/1=134 Hz, Tracey TR-40 A-4,5,6"""
2363,mbira_chisanzhi4.scl,mbira chisanzhi4,5,"""Mbira chisanzhi (likembe) from Luba. 1/1=324 Hz, Tracey TR-177 B-3,4"""
2364,mbira_deza.scl,mbira deza,7,"""Mbira deza from Valley Tonga. 1/1=192 Hz, Tracey TR-41 A-3"""
2365,mbira_ekembe.scl,mbira ekembe,6,"""Mbira ekembe from Binza. 1/1=212 Hz, Tracey TR-128 A-5,6,7,8"""
2366,mbira_ekembe2.scl,mbira ekembe2,5,"""Mbira ekembe from Zande/Bandiya. 1/1=220 Hz, Tracey TR-122 B-4,5,6"""
2367,mbira_gondo.scl,mbira gondo,21,"""John Gondo's Mbira DzaVadzimu tuning B1=122 Hz"""
2368,mbira_ikembe.scl,mbira ikembe,5,"""Mbira ikembe from Rundi/Hangaza. 1/1=300 Hz, Tracey TR-147 B-1,2"""
2369,mbira_ilimba.scl,mbira ilimba,5,"""Mbira ilimba from Gogo. 1/1=268 Hz, Tracey TR-154 B-4-5"""
2370,mbira_isanzo.scl,mbira isanzo,5,"""Mbira isanzo from Zande. 1/1=268 Hz, Tracey TR-121 B-7,8,9,10"""
2371,mbira_kalimba.scl,mbira kalimba,5,"""Mbira kalimba from Tumbuka/Henga. 1/1=182 Hz, Tracey TR-90 B-3"""
2372,mbira_kalimba2.scl,mbira kalimba2,6,"""Mbira kalimba from Nyanja/Chewa. 1/1=296 Hz, Tracey TR-191 B-2,3,4"""
2373,mbira_kalimba3.scl,mbira kalimba3,6,"""Mbira kalimba from Sena/Nyungwe. 1/1=220 Hz, Tracey TR-91 A-4,5"""
2374,mbira_kangombio.scl,mbira kangombio,7,"""Mbira kangombio from Lozi. 1/1=138 Hz, Tracey TR-67 B-4,5"""
2375,mbira_kangombio2.scl,mbira kangombio2,7,"""Mbira kangombio from Lozi. 1/1=226 Hz, Tracey TR-80 A-2,3"""
2376,mbira_kankowela.scl,mbira kankowela,7,"""Mbira kankowela from Valley Tonga. 1/1=240 Hz, Tracey TR-41 B-6"""
2377,mbira_kankowela2.scl,mbira kankowela2,7,"""Mbira kankowela from Valley Tonga. 1/1=264 Hz, Tracey TR-41 B-7"""
2378,mbira_kankowela3.scl,mbira kankowela3,7,"""Mbira kankowela from Valley Tonga. 1/1=264 Hz, Tracey TR-42 B-2"""
2379,mbira_kankowele.scl,mbira kankowele,7,"""Mbira kankowele from Lala. 1/1=252 Hz, Tracey TR-14 A-6,7,8,9"""
2380,mbira_katima.scl,mbira katima,5,"""Mbira katima. 1/1=364 Hz, Tracey TR-127 B-10"""
2381,mbira_kiliyo.scl,mbira kiliyo,5,"""Mbira kiliyo. 1/1=364 Hz, Tracey TR-127 B=11,12,13"""
2382,mbira_kombi.scl,mbira kombi,5,"""Mbira kombi from Yogo. 1/1=224 Hz, Tracey TR-118 B-6,7"""
2383,mbira_kunaka.scl,mbira kunaka,7,"""John Kunaka's mbira tuning of keys R2-R9"""
2384,mbira_kunaka2.scl,mbira kunaka2,21,"""John Kunaka's Mbira DzaVadzimu tuning B1=113 Hz"""
2385,mbira_limba.scl,mbira limba,5,"""Mbira limba from Nyakyusa. 1/1=224 Hz, Tracey TR-158 A-5"""
2386,mbira_malimba.scl,mbira malimba,7,"""Mbira malimba from Nyamwezi. 1/1=244 Hz, Tracey TR-148 A-1,2"""
2387,mbira_mang_baru.scl,mbira mang baru,5,"""Mbira mang 'baru (likembe) from Nande. 1/1=364 Hz, Tracey TR-127 B-9"""
2388,mbira_marimbe.scl,mbira marimbe,7,"""Mbira marimbe from Zinza. 1/1=166 Hz, Tracey TR-147 A-3,4,5,6"""
2389,mbira_mbele_ko_fuku.scl,mbira mbele ko fuku,5,"""Mbira mbele ko fuku from Yogo. 1/1=280 Hz, Tracey TR-119 A-11,12"""
2390,mbira_mbira.scl,mbira mbira,6,"""Mbira mbira from Karanga/Duma. 1/1=212 Hz, Tracey TR-80 A-2,3"""
2391,mbira_muchapata.scl,mbira muchapata,6,"""Mbira muchapata from Luvale/Lwena. 1/1=244 Hz, Tracey TR-36 B-1,2"""
2392,mbira_mude.scl,mbira mude,21,"""Hakurotwi Mude's Mbira DzaVadzimu tuning B1=132 Hz"""
2393,mbira_mujuru.scl,mbira mujuru,21,"""Ephat Mujuru's Mbira DzaVadzimu tuning, B1=106 Hz"""
2394,mbira_mumamba.scl,mbira mumamba,7,"""Mbira mumamba from Bemba. 1/1=140 Hz, Tracey TR-24 A-1"""
2395,mbira_natine.scl,mbira natine,5,"""Mbira natine and minu from Alur. 1/1=268 Hz, Tracey TR-124 A-5,6"""
2396,mbira_neikembe.scl,mbira neikembe,7,"""Mbira neikembe from Medje. 1/1=320 Hz, Tracey TR-120 B-1,2"""
2397,mbira_sansi.scl,mbira sansi,5,"""Mbira sansi from Nyanja/Chewa. 1/1=202 Hz, Tracey TR-78 A-1"""
2398,mbira_sansi2.scl,mbira sansi2,5,"""Mbira sansi from Nyanja/Chewa. 1/1=176 Hz, Tracey TR-191 A-10,11,12"""
2399,mbira_zimb.scl,mbira zimb,7,"""Shona mbira scale"""
2400,mboko_bow.scl,mboko bow,2,"""African Mboko Mouth Bow (chordophone, single string, plucked)"""
2401,mboko_zither.scl,mboko zither,7,"""African Mboko Zither (chordophone; idiochordic palm fibre, plucked)"""
2402,mcclain.scl,mcclain,12,"""McClain's 12-tone scale, see page 119 of The Myth of Invariance"""
2403,MCCLAIN_18.scl,MCCLAIN 18,18,"""McClain's 18-tone scale, see page 143 of The Myth of Invariance"""
2404,MCCLAIN_8.scl,MCCLAIN 8,8,"""McClain's 8-tone scale, see page 51 of The Myth of Invariance"""
2405,mccoskey_22.scl,mccoskey 22,22,"""31-limit rational interpretation of 22-tET, Marion McCoskey"""
2406,mcgoogy_phi.scl,mcgoogy phi,18,"""Brink McGoogy's Phinocchio tuning, mix of 5th (black keys) and 7th (white keys) root of phi"""
2407,mcgoogy_phi2.scl,mcgoogy phi2,18,"""Brink McGoogy's Phinocchio tuning with symmetrical ""brinko"""""
2408,mclaren_bar.scl,mclaren bar,13,"""Metal bar scale. see McLaren, Xenharmonicon 15, pp.31-33"""
2409,mclaren_cps.scl,mclaren cps,15,"""2)12 [1,2,3,4,5,6,8,9,10,12,14,15] a degenerate CPS"""
2410,mclaren_harm.scl,mclaren harm,11,"""from ""Wilson part 9"", claimed to be Schlesingers Dorian Enharmonic, prov. unkn"""
2411,mclaren_rath1.scl,mclaren rath1,12,"""McLaren Rat H1"""
2412,MCLAREN_RATH2.scl,MCLAREN RATH2,12,"""McLaren Rat H2"""
2413,mean10.scl,mean10,12,"""3/10-comma meantone scale"""
2414,mean11.scl,mean11,12,"""3/11-comma meantone scale. A.J. Ellis no. 10"""
2415,mean11ls_19.scl,mean11ls 19,19,"""Least squares appr. to 3/2, 5/4, 7/6, 15/14 and 11/8, Petr Par�zek"""
2416,mean13.scl,mean13,12,"""3/13-comma meantone scale"""
2417,mean14.scl,mean14,12,"""3/14-comma meantone scale (Giordano Riccati, 1762)"""
2418,mean14a.scl,mean14a,12,"""fifth of sqrt(5/2)-1 octave ""recursive"" meantone, Paul Hahn"""
2419,mean14_15.scl,mean14 15,15,"""15 of 3/14-comma meantone scale"""
2420,mean14_19.scl,mean14 19,19,"""19 of 3/14-comma meantone scale"""
2421,mean14_7.scl,mean14 7,7,"""Least squares appr. of 5L+2S to Ptolemy's Intense Diatonic scale"""
2422,mean16.scl,mean16,12,"""3/16-comma meantone scale"""
2423,mean17.scl,mean17,12,"""4/17-comma meantone scale, least squares error of 5/4 and 3/2"""
2424,mean17_17.scl,mean17 17,17,"""4/17-comma meantone scale with split C#/Db, D#/Eb, F#/Gb, G#/Ab and A#/Bb"""
2425,mean17_19.scl,mean17 19,19,"""4/17-comma meantone scale, least squares error of 5/4 and 3/2"""
2426,mean18.scl,mean18,12,"""5/18-comma meantone scale (Smith). 3/2 and 5/3 eq. beat. A.J. Ellis no. 9"""
2427,mean19.scl,mean19,12,"""5/19-comma meantone scale, fifths beats three times third. A.J. Ellis no. 11"""
2428,mean19r.scl,mean19r,12,"""Approximate 5/19-comma meantone with 19/17 tone, Petr Parizek (2002)"""
2429,mean19t.scl,mean19t,12,"""Approximate 5/19-comma meantone with three 7/6 minor thirds"""
2430,mean23.scl,mean23,12,"""5/23-comma meantone scale, A.J. Ellis no. 4"""
2431,mean23six.scl,mean23six,12,"""6/23-comma meantone scale"""
2432,mean24rat.scl,mean24rat,24,"""Meantone[24] in a rational tuning with brats of 4"""
2433,mean25.scl,mean25,12,"""7/25-comma meantone scale, least square weights 3/2:0 5/4:1 6/5:1"""
2434,mean26.scl,mean26,12,"""7/26-comma meantone scale (Woolhouse 1835). Almost equal to meaneb742.scl"""
2435,mean26_21.scl,mean26 21,21,"""21 of 7/26-comma meantone scale (Woolhouse 1835)"""
2436,mean27.scl,mean27,12,"""7/27-comma meantone scale, least square weights 3/2:2 5/4:1 6/5:1"""
2437,mean29.scl,mean29,12,"""7/29-comma meantone scale, least square weights 3/2:4 5/4:1 6/5:1"""
2438,mean2nine.scl,mean2nine,12,"""2/9-comma meantone scale, Lemme Rossi, Sistema musico (1666)"""
2439,mean2nine_15.scl,mean2nine 15,15,"""15 of 2/9-comma meantone scale"""
2440,mean2nine_19.scl,mean2nine 19,19,"""19 of 2/9-comma meantone scale"""
2441,mean2nine_31.scl,mean2nine 31,31,"""31 of 2/9-comma meantone scale"""
2442,mean2sev.scl,mean2sev,12,"""2/7-comma meantone scale. Zarlino's temperament (1558). See also meaneb371"""
2443,mean2seveb.scl,mean2seveb,12,"""""2/7-comma"" meantone with equal beating fifths. A.J. Ellis no. 8"""
2444,mean2sevr.scl,mean2sevr,12,"""Rational approximation to 2/7-comma meantone, 1/1 = 262.9333"""
2445,mean2sev_15.scl,mean2sev 15,15,"""15 of 2/7-comma meantone scale"""
2446,mean2sev_19.scl,mean2sev 19,19,"""19 of 2/7-comma meantone scale"""
2447,mean2sev_31.scl,mean2sev 31,31,"""31 of 2/7-comma meantone scale"""
2448,mean4nine.scl,mean4nine,12,"""4/9-comma meantone scale"""
2449,meanbrat32.scl,meanbrat32,12,"""Beating of 5/4 = 1.5 times 3/2 same. Almost 1/3-comma"""
2450,meanbrat32a.scl,meanbrat32a,12,"""Beating of 5/4 = 1.5 times 3/2 opposite. Almost 3/16 Pyth. comma"""
2451,meanbratm32.scl,meanbratm32,12,"""Beating of 6/5 = 1.5 times 3/2 same. Almost 4/15-comma"""
2452,meandia.scl,meandia,21,"""Detempered Meantone[21]; contains 7-limit diamond"""
2453,meaneb1071.scl,meaneb1071,12,"""Equal beating 7/4 = 3/2 same."""
2454,meaneb1071a.scl,meaneb1071a,12,"""Equal beating 7/4 = 3/2 opposite."""
2455,meaneb341.scl,meaneb341,12,"""Equal beating 6/5 = 5/4 same. Almost 4/15 Pyth. comma"""
2456,meaneb371.scl,meaneb371,12,"""Equal beating 6/5 = 3/2 same. Practically 2/7-comma (Zarlino)"""
2457,MEANEB371A.scl,MEANEB371A,12,"""Equal beating 6/5 = 3/2 opposite. Almost 2/5-comma"""
2458,meaneb381.scl,meaneb381,12,"""Equal beating 6/5 = 8/5 same. Almost 1/7-comma"""
2459,meaneb451.scl,meaneb451,12,"""Equal beating 5/4 = 4/3 same, 5/24 comma meantone. A.J. Ellis no. 6"""
2460,meaneb471.scl,meaneb471,12,"""Equal beating 5/4 = 3/2 same. Almost 5/17-comma. Erv Wilson's 'metameantone'"""
2461,meaneb471a.scl,meaneb471a,12,"""Equal beating 5/4 = 3/2 opposite. Almost 1/5 Pyth. Gottfried Keller (1707)"""
2462,meaneb471b.scl,meaneb471b,12,"""21/109-comma meantone with 9/7 major thirds, almost equal beating 5/4 and 3/2"""
2463,meaneb472.scl,meaneb472,12,"""Beating of 5/4 = twice 3/2 same. Almost 5/14-comma"""
2464,MEANEB472A.scl,MEANEB472A,12,"""Beating of 5/4 = twice 3/2 opposite. Almost 3/17-comma"""
2465,MEANEB472_19.scl,MEANEB472 19,19,"""Beating of 5/4 = twice 3/2 same, 19 tones"""
2466,MEANEB591.scl,MEANEB591,12,"""Equal beating 4/3 = 5/3 same."""
2467,meaneb732.scl,meaneb732,12,"""Beating of 3/2 = twice 6/5 same. Almost 4/13-comma"""
2468,meaneb732a.scl,meaneb732a,12,"""Beating of 3/2 = twice 6/5 opposite. Almost 1/3 Pyth. comma"""
2469,MEANEB732_19.scl,MEANEB732 19,19,"""Beating of 3/2 = twice 6/5 same, 19 tones"""
2470,MEANEB742.scl,MEANEB742,12,"""Beating of 3/2 = twice 5/4 same."""
2471,MEANEB742A.scl,MEANEB742A,12,"""Beating of 3/2 = twice 5/4 opposite. Almost 3/13-comma, 3/14 Pyth. comma"""
2472,meaneb781.scl,meaneb781,12,"""Equal beating 3/2 = 8/5 same."""
2473,meaneb891.scl,meaneb891,12,"""Equal beating 8/5 = 5/3 same. Almost 5/18-comma"""
2474,meaneight.scl,meaneight,12,"""1/8-comma meantone scale"""
2475,meaneightp.scl,meaneightp,12,"""1/8 Pyth. comma meantone scale"""
2476,meanfifth.scl,meanfifth,12,"""1/5-comma meantone scale (Verheijen)"""
2477,meanfifth2.scl,meanfifth2,12,"""1/5-comma meantone by John Holden (1770)"""
2478,meanfiftheb.scl,meanfiftheb,12,"""""1/5-comma"" meantone with equal beating fifths"""
2479,meanfifth_19.scl,meanfifth 19,19,"""19 of 1/5-comma meantone scale"""
2480,meanfifth_43.scl,meanfifth 43,43,"""Complete 1/5-comma meantone scale"""
2481,meanfifth_french.scl,meanfifth french,12,"""Homogeneous French temperament, 1/5-comma, C. di Veroli"""
2482,meangolden.scl,meangolden,12,"""Meantone scale with Blackwood's R = phi, and diat./chrom. semitone = phi, Kornerup. Almost 4/15-comma"""
2483,meangolden_top.scl,meangolden top,12,"""Meantone scale with Blackwood's R = phi, TOP tuning"""
2484,meanhalf.scl,meanhalf,12,"""1/2-comma meantone scale"""
2485,meanhar2.scl,meanhar2,12,"""1/9-Harrison's comma meantone scale"""
2486,meanhar3.scl,meanhar3,12,"""1/11-Harrison's comma meantone scale"""
2487,meanharris.scl,meanharris,12,"""1/10-Harrison's comma meantone scale"""
2488,meanhsev.scl,meanhsev,41,"""1/14-septimal schisma tempered meantone scale"""
2489,meanhskl.scl,meanhskl,12,"""Half septimal kleisma meantone"""
2490,meanlst357_19.scl,meanlst357 19,19,"""19 of mean-tone scale, least square error in 3/2, 5/4 and 7/4"""
2491,meanmalc.scl,meanmalc,12,"""Meantone approximation to Malcolm's Monochord, 3/16 Pyth. comma"""
2492,meannine.scl,meannine,12,"""1/9-comma meantone scale, Jean-Baptiste Romieu"""
2493,meannkleis.scl,meannkleis,12,"""1/5 kleisma tempered meantone scale"""
2494,meanpi.scl,meanpi,12,"""Pi-based meantone with Harrison's major third by Erv Wilson"""
2495,meanpi2.scl,meanpi2,12,"""Pi-based meantone by Erv Wilson analogous to 22-tET"""
2496,meanpkleis.scl,meanpkleis,12,"""1/5 kleisma positive temperament"""
2497,meanquar.scl,meanquar,12,"""1/4-comma meantone scale. Pietro Aaron's temp. (1523). 6/5 beats twice 3/2"""
2498,meanquareb.scl,meanquareb,12,"""Variation on 1/4-comma meantone with equal beating fifths"""
2499,meanquarm23.scl,meanquarm23,12,"""1/4-comma meantone approximation with minimal order 23 beatings"""
2500,meanquarn.scl,meanquarn,44,"""Non-octave quarter-comma meantone, fifth period"""
2501,meanquarr.scl,meanquarr,12,"""Rational approximation to 1/4-comma meantone, Kenneth Scholz, MTO 4.4, 1998"""
2502,meanquarw2.scl,meanquarw2,12,"""1/4-comma meantone with 1/2 wolf, used in England in 19th c. (Ellis)"""
2503,meanquarw3.scl,meanquarw3,12,"""1/4-comma meantone with 1/3 wolf, C. di Veroli & S. Leidemann (1985)"""
2504,meanquar_14.scl,meanquar 14,14,"""1/4-comma meantone scale with split D#/Eb and G#/Ab, Otto Gibelius (1666)"""
2505,meanquar_15.scl,meanquar 15,15,"""1/4-comma meantone scale with split C#/Db, D#/Eb and G#/Ab"""
2506,meanquar_16.scl,meanquar 16,16,"""1/4-comma meantone scale with split C#/Db, D#/Eb, G#/Ab and A#/Bb"""
2507,meanquar_17.scl,meanquar 17,17,"""1/4-comma meantone scale with split C#/Db, D#/Eb, F#/Gb, G#/Ab and A#/Bb"""
2508,meanquar_19.scl,meanquar 19,19,"""19 of 1/4-comma meantone scale"""
2509,meanquar_27.scl,meanquar 27,27,"""27 of 1/4-comma meantone scale"""
2510,meanquar_31.scl,meanquar 31,31,"""31 of 1/4-comma meantone scale"""
2511,meanreverse.scl,meanreverse,12,"""Reverse meantone 1/4 82/81-comma tempered"""
2512,meansabat.scl,meansabat,12,"""1/9-schisma meantone scale of Eduard S�bat-Garibaldi"""
2513,meansabat_53.scl,meansabat 53,53,"""53-tone 1/9-schisma meantone scale"""
2514,meanschis.scl,meanschis,12,"""1/8-schisma temperament, Helmholtz"""
2515,meanschis7.scl,meanschis7,12,"""1/7-schisma linear temperament"""
2516,meanschis_17.scl,meanschis 17,17,"""17-tone 1/8-schisma linear temperament"""
2517,meansept.scl,meansept,12,"""Meantone scale with septimal diminished fifth"""
2518,meansept2.scl,meansept2,19,"""Meantone scale with septimal neutral second"""
2519,meansept3.scl,meansept3,41,"""Pythagorean scale with septimal minor third"""
2520,meansept4.scl,meansept4,41,"""Pythagorean scale with septimal narrow fourth"""
2521,meansev.scl,meansev,12,"""1/7-comma meantone scale, Jean-Baptiste Romieu (1755)"""
2522,meansev2.scl,meansev2,12,"""Meantone scale with 1/7-comma stretched octave (stretched meansept.scl)"""
2523,meanseveb.scl,meanseveb,12,"""""1/7-comma"" meantone with equal beating fifths"""
2524,meansev_19.scl,meansev 19,19,"""19 of 1/7-comma meantone scale"""
2525,meansixth.scl,meansixth,12,"""1/6-comma meantone scale (tritonic temperament of Salinas)"""
2526,meansixtheb.scl,meansixtheb,12,"""""1/6-comma"" meantone with equal beating fifths"""
2527,meansixthm.scl,meansixthm,12,"""modified 1/6-comma meantone scale, wolf spread over 2 fifths"""
2528,meanSIXTHM2.scl,meanSIXTHM2,12,"""modified 1/6-comma meantone scale, wolf spread over 4 fifths"""
